member_id,client_id,plan_tier
M006072,CL0038,Gold
M006073,CL0050,Gold
M006074,CL0032,Gold
M006075,CL0001,Gold
M006076,CL0037,Bronze
M006077,CL0031,Silver
M006078,CL0037,Bronze
M006079,CL0019,Silver
M006080,CL0001,Bronze
M006081,CL0020,Silver
M006082,CL0037,Silver
M006083,CL0030,Gold
M006084,CL0016,Bronze
M006085,CL0032,Gold
M006086,CL0038,Bronze
M006087,CL0013,Gold
M006088,CL0037,Silver
M006089,CL0036,Bronze
M006090,CL0027,Gold
M006091,CL0050,Bronze
M006092,CL0043,Silver
M006093,CL0020,Gold
M006094,CL0003,Silver
M006095,CL0020,Silver
M006096,CL0016,Silver
M006097,CL0033,Bronze
M006098,CL0048,Silver
M006099,CL0043,Gold
M006100,CL0020,Silver
M006101,CL0031,Bronze
M006102,CL0005,Bronze
M006103,CL0032,Silver
M006104,CL0010,Gold
M006105,CL0050,Gold
M006106,CL0043,Gold
M006107,CL0016,Silver
M006108,CL0037,Silver
M006109,CL0033,Silver
M006110,CL0042,Bronze
M006111,CL0032,Silver
M006112,CL0015,Silver
M006113,CL0033,Gold
M006114,CL0011,Gold
M006115,CL0033,Silver
M006116,CL0016,Silver
M006117,CL0037,Gold
M006118,CL0043,Bronze
M006119,CL0012,Silver
M006120,CL0031,Gold
M006121,CL0037,Gold
M006122,CL0015,Gold
M006123,CL0033,Gold
M006124,CL0037,Gold
M006125,CL0024,Bronze
M006126,CL0043,Silver
M006127,CL0032,Silver
M006128,CL0033,Silver
M006129,CL0013,Gold
M006130,CL0002,Silver
M006131,CL0010,Bronze
M006132,CL0045,Silver
M006133,CL0043,Gold
M006134,CL0042,Silver
M006135,CL0016,Bronze
M006136,CL0032,Silver
M006137,CL0041,Bronze
M006138,CL0037,Bronze
M006139,CL0013,Silver
M006140,CL0044,Gold
M006141,CL0014,Bronze
M006142,CL0015,Bronze
M006143,CL0045,Bronze
M006144,CL0032,Gold
M006145,CL0027,Bronze
M006146,CL0033,Silver
M006147,CL0050,Bronze
M006148,CL0013,Gold
M006149,CL0040,Bronze
M006150,CL0020,Silver
M006151,CL0013,Silver
M006152,CL0031,Silver
M006153,CL0033,Bronze
M006154,CL0016,Bronze
M006155,CL0031,Silver
M006156,CL0033,Gold
M006157,CL0033,Gold
M006158,CL0037,Gold
M006159,CL0043,Silver
M006160,CL0031,Silver
M006161,CL0031,Gold
M006162,CL0032,Silver
M006163,CL0033,Bronze
M006164,CL0012,Bronze
M006165,CL0020,Gold
M006166,CL0015,Gold
M006167,CL0030,Bronze
M006168,CL0050,Gold
M006169,CL0033,Silver
M006170,CL0031,Silver
M006171,CL0033,Bronze
M006172,CL0036,Silver
M006173,CL0032,Bronze
M006174,CL0032,Bronze
M006175,CL0037,Silver
M006176,CL0010,Bronze
M006177,CL0032,Silver
M006178,CL0033,Bronze
M006179,CL0040,Gold
M006180,CL0050,Silver
M006181,CL0041,Silver
M006182,CL0032,Bronze
M006183,CL0015,Bronze
M006184,CL0033,Bronze
M006185,CL0043,Silver
M006186,CL0050,Bronze
M006187,CL0043,Silver
M006188,CL0015,Silver
M006189,CL0037,Gold
M006190,CL0043,Silver
M006191,CL0037,Silver
M006192,CL0037,Gold
M006193,CL0032,Silver
M006194,CL0033,Bronze
M006195,CL0019,Bronze
M006196,CL0012,Bronze
M006197,CL0043,Silver
M006198,CL0050,Bronze
M006199,CL0043,Silver
M006200,CL0020,Bronze
M006201,CL0012,Silver
M006202,CL0019,Silver
M006203,CL0043,Bronze
M006204,CL0035,Bronze
M006205,CL0050,Gold
M006206,CL0020,Silver
M006207,CL0033,Gold
M006208,CL0041,Bronze
M006209,CL0016,Silver
M006210,CL0050,Bronze
M006211,CL0033,Silver
M006212,CL0001,Silver
M006213,CL0003,Bronze
M006214,CL0043,Silver
M006215,CL0033,Bronze
M006216,CL0040,Bronze
M006217,CL0040,Silver
M006218,CL0031,Bronze
M006219,CL0041,Silver
M006220,CL0050,Silver
M006221,CL0015,Silver
M006222,CL0040,Bronze
M006223,CL0020,Bronze
M006224,CL0020,Silver
M006225,CL0031,Gold
M006226,CL0043,Gold
M006227,CL0001,Silver
M006228,CL0031,Silver
M006229,CL0037,Silver
M006230,CL0012,Gold
M006231,CL0041,Silver
M006232,CL0050,Silver
M006233,CL0012,Bronze
M006234,CL0013,Gold
M006235,CL0050,Silver
M006236,CL0016,Silver
M006237,CL0011,Bronze
M006238,CL0050,Bronze
M006239,CL0043,Silver
M006240,CL0035,Gold
M006241,CL0033,Silver
M006242,CL0048,Silver
M006243,CL0035,Bronze
M006244,CL0036,Bronze
M006245,CL0043,Silver
M006246,CL0034,Gold
M006247,CL0032,Silver
M006248,CL0030,Bronze
M006249,CL0032,Silver
M006250,CL0032,Silver
M006251,CL0025,Gold
M006252,CL0032,Silver
M006253,CL0042,Gold
M006254,CL0031,Silver
M006255,CL0003,Bronze
M006256,CL0019,Bronze
M006257,CL0016,Silver
M006258,CL0041,Gold
M006259,CL0032,Silver
M006260,CL0019,Gold
M006261,CL0042,Bronze
M006262,CL0001,Silver
M006263,CL0015,Bronze
M006264,CL0043,Silver
M006265,CL0033,Silver
M006266,CL0040,Gold
M006267,CL0043,Silver
M006268,CL0050,Silver
M006269,CL0010,Silver
M006270,CL0041,Silver
M006271,CL0037,Bronze
M006272,CL0016,Silver
M006273,CL0050,Silver
M006274,CL0031,Silver
M006275,CL0043,Gold
M006276,CL0033,Gold
M006277,CL0032,Gold
M006278,CL0014,Gold
M006279,CL0046,Silver
M006280,CL0033,Bronze
M006281,CL0001,Silver
M006282,CL0001,Gold
M006283,CL0040,Bronze
M006284,CL0014,Gold
M006285,CL0033,Bronze
M006286,CL0037,Silver
M006287,CL0019,Bronze
M006288,CL0033,Gold
M006289,CL0016,Silver
M006290,CL0050,Silver
M006291,CL0043,Bronze
M006292,CL0019,Silver
M006293,CL0032,Silver
M006294,CL0032,Bronze
M006295,CL0050,Bronze
M006296,CL0030,Gold
M006297,CL0033,Silver
M006298,CL0050,Bronze
M006299,CL0015,Bronze
M006300,CL0033,Silver
M006301,CL0012,Silver
M006302,CL0033,Bronze
M006303,CL0026,Bronze
M006304,CL0050,Bronze
M006305,CL0031,Silver
M006306,CL0013,Gold
M006307,CL0043,Gold
M006308,CL0043,Silver
M006309,CL0037,Silver
M006310,CL0038,Silver
M006311,CL0016,Silver
M006312,CL0033,Gold
M006313,CL0005,Gold
M006314,CL0016,Gold
M006315,CL0050,Silver
M006316,CL0037,Bronze
M006317,CL0016,Gold
M006318,CL0012,Bronze
M006319,CL0050,Bronze
M006320,CL0012,Gold
M006321,CL0016,Silver
M006322,CL0015,Bronze
M006323,CL0001,Silver
M006324,CL0020,Gold
M006325,CL0050,Bronze
M006326,CL0020,Silver
M006327,CL0032,Bronze
M006328,CL0038,Silver
M006329,CL0033,Bronze
M006330,CL0038,Silver
M006331,CL0036,Silver
M006332,CL0033,Silver
M006333,CL0033,Gold
M006334,CL0041,Bronze
M006335,CL0037,Silver
M006336,CL0041,Silver
M006337,CL0013,Silver
M006338,CL0037,Silver
M006339,CL0037,Gold
M006340,CL0019,Gold
M006341,CL0043,Gold
M006342,CL0020,Bronze
M006343,CL0016,Silver
M006344,CL0043,Gold
M006345,CL0016,Gold
M006346,CL0031,Silver
M006347,CL0026,Bronze
M006348,CL0045,Silver
M006349,CL0032,Silver
M006350,CL0037,Silver
M006351,CL0041,Bronze
M006352,CL0033,Bronze
M006353,CL0050,Gold
M006354,CL0042,Silver
M006355,CL0031,Gold
M006356,CL0050,Gold
M006357,CL0032,Gold
M006358,CL0001,Silver
M006359,CL0016,Silver
M006360,CL0033,Silver
M006361,CL0014,Bronze
M006362,CL0033,Silver
M006363,CL0025,Silver
M006364,CL0032,Bronze
M006365,CL0001,Silver
M006366,CL0043,Silver
M006367,CL0025,Gold
M006368,CL0013,Gold
M006369,CL0032,Silver
M006370,CL0032,Gold
M006371,CL0033,Bronze
M006372,CL0032,Silver
M006373,CL0008,Bronze
M006374,CL0043,Silver
M006375,CL0032,Silver
M006376,CL0011,Gold
M006377,CL0040,Silver
M006378,CL0036,Silver
M006379,CL0033,Bronze
M006380,CL0031,Silver
M006381,CL0031,Bronze
M006382,CL0032,Silver
M006383,CL0010,Silver
M006384,CL0019,Bronze
M006385,CL0050,Silver
M006386,CL0036,Silver
M006387,CL0031,Gold
M006388,CL0016,Gold
M006389,CL0038,Silver
M006390,CL0016,Gold
M006391,CL0014,Silver
M006392,CL0013,Silver
M006393,CL0037,Gold
M006394,CL0033,Gold
M006395,CL0010,Silver
M006396,CL0013,Gold
M006397,CL0033,Gold
M006398,CL0033,Bronze
M006399,CL0037,Silver
M006400,CL0015,Silver
M006401,CL0037,Bronze
M006402,CL0050,Silver
M006403,CL0033,Gold
M006404,CL0015,Gold
M006405,CL0037,Bronze
M006406,CL0020,Bronze
M006407,CL0010,Silver
M006408,CL0020,Bronze
M006409,CL0045,Bronze
M006410,CL0031,Silver
M006411,CL0043,Silver
M006412,CL0032,Silver
M006413,CL0032,Silver
M006414,CL0001,Bronze
M006415,CL0033,Gold
M006416,CL0012,Gold
M006417,CL0032,Bronze
M006418,CL0016,Bronze
M006419,CL0030,Gold
M006420,CL0032,Silver
M006421,CL0001,Gold
M006422,CL0019,Bronze
M006423,CL0050,Gold
M006424,CL0010,Silver
M006425,CL0020,Silver
M006426,CL0020,Bronze
M006427,CL0027,Silver
M006428,CL0037,Silver
M006429,CL0016,Bronze
M006430,CL0032,Gold
M006431,CL0033,Bronze
M006432,CL0020,Silver
M006433,CL0050,Bronze
M006434,CL0050,Silver
M006435,CL0013,Bronze
M006436,CL0020,Gold
M006437,CL0016,Silver
M006438,CL0015,Gold
M006439,CL0032,Bronze
M006440,CL0033,Silver
M006441,CL0031,Gold
M006442,CL0019,Gold
M006443,CL0019,Silver
M006444,CL0050,Gold
M006445,CL0048,Bronze
M006446,CL0011,Bronze
M006447,CL0036,Silver
M006448,CL0032,Silver
M006449,CL0037,Gold
M006450,CL0033,Bronze
M006451,CL0043,Silver
M006452,CL0010,Silver
M006453,CL0023,Silver
M006454,CL0050,Bronze
M006455,CL0015,Gold
M006456,CL0013,Gold
M006457,CL0037,Silver
M006458,CL0040,Bronze
M006459,CL0037,Bronze
M006460,CL0040,Bronze
M006461,CL0037,Bronze
M006462,CL0013,Silver
M006463,CL0033,Silver
M006464,CL0040,Bronze
M006465,CL0043,Gold
M006466,CL0016,Silver
M006467,CL0013,Silver
M006468,CL0040,Silver
M006469,CL0016,Gold
M006470,CL0003,Silver
M006471,CL0043,Bronze
M006472,CL0032,Silver
M006473,CL0020,Silver
M006474,CL0001,Bronze
M006475,CL0005,Gold
M006476,CL0041,Bronze
M006477,CL0032,Gold
M006478,CL0013,Gold
M006479,CL0024,Bronze
M006480,CL0015,Silver
M006481,CL0012,Bronze
M006482,CL0019,Gold
M006483,CL0033,Gold
M006484,CL0016,Gold
M006485,CL0020,Bronze
M006486,CL0032,Silver
M006487,CL0031,Silver
M006488,CL0013,Silver
M006489,CL0007,Gold
M006490,CL0005,Gold
M006491,CL0023,Silver
M006492,CL0037,Bronze
M006493,CL0013,Bronze
M006494,CL0040,Bronze
M006495,CL0037,Bronze
M006496,CL0001,Gold
M006497,CL0003,Silver
M006498,CL0015,Bronze
M006499,CL0010,Bronze
M006500,CL0032,Bronze
M006501,CL0007,Silver
M006502,CL0042,Bronze
M006503,CL0032,Silver
M006504,CL0037,Bronze
M006505,CL0038,Bronze
M006506,CL0032,Silver
M006507,CL0048,Silver
M006508,CL0050,Silver
M006509,CL0024,Gold
M006510,CL0013,Bronze
M006511,CL0025,Gold
M006512,CL0016,Gold
M006513,CL0032,Gold
M006514,CL0027,Gold
M006515,CL0032,Gold
M006516,CL0040,Bronze
M006517,CL0019,Bronze
M006518,CL0032,Silver
M006519,CL0020,Silver
M006520,CL0040,Silver
M006521,CL0033,Bronze
M006522,CL0001,Bronze
M006523,CL0036,Silver
M006524,CL0015,Silver
M006525,CL0037,Silver
M006526,CL0033,Bronze
M006527,CL0031,Gold
M006528,CL0037,Gold
M006529,CL0043,Bronze
M006530,CL0040,Silver
M006531,CL0032,Bronze
M006532,CL0037,Silver
M006533,CL0031,Silver
M006534,CL0040,Silver
M006535,CL0043,Silver
M006536,CL0013,Silver
M006537,CL0016,Silver
M006538,CL0019,Silver
M006539,CL0015,Silver
M006540,CL0030,Silver
M006541,CL0015,Gold
M006542,CL0033,Silver
M006543,CL0012,Gold
M006544,CL0019,Silver
M006545,CL0036,Bronze
M006546,CL0031,Bronze
M006547,CL0031,Gold
M006548,CL0041,Silver
M006549,CL0050,Gold
M006550,CL0033,Silver
M006551,CL0011,Bronze
M006552,CL0012,Silver
M006553,CL0050,Silver
M006554,CL0037,Silver
M006555,CL0038,Silver
M006556,CL0037,Silver
M006557,CL0015,Silver
M006558,CL0032,Bronze
M006559,CL0041,Silver
M006560,CL0043,Bronze
M006561,CL0016,Silver
M006562,CL0033,Bronze
M006563,CL0014,Bronze
M006564,CL0050,Gold
M006565,CL0016,Bronze
M006566,CL0037,Silver
M006567,CL0016,Silver
M006568,CL0033,Silver
M006569,CL0036,Silver
M006570,CL0020,Silver
M006571,CL0043,Gold
M006572,CL0043,Bronze
M006573,CL0043,Bronze
M006574,CL0020,Silver
M006575,CL0038,Silver
M006576,CL0033,Bronze
M006577,CL0033,Silver
M006578,CL0032,Silver
M006579,CL0033,Gold
M006580,CL0013,Bronze
M006581,CL0031,Bronze
M006582,CL0015,Bronze
M006583,CL0019,Gold
M006584,CL0013,Bronze
M006585,CL0016,Bronze
M006586,CL0040,Silver
M006587,CL0033,Bronze
M006588,CL0002,Silver
M006589,CL0040,Bronze
M006590,CL0045,Silver
M006591,CL0043,Bronze
M006592,CL0043,Silver
M006593,CL0050,Bronze
M006594,CL0033,Bronze
M006595,CL0050,Gold
M006596,CL0050,Gold
M006597,CL0020,Silver
M006598,CL0043,Silver
M006599,CL0041,Silver
M006600,CL0040,Gold
M006601,CL0044,Silver
M006602,CL0029,Silver
M006603,CL0031,Gold
M006604,CL0033,Silver
M006605,CL0037,Silver
M006606,CL0043,Bronze
M006607,CL0043,Gold
M006608,CL0037,Silver
M006609,CL0050,Silver
M006610,CL0015,Silver
M006611,CL0050,Silver
M006612,CL0010,Silver
M006613,CL0033,Silver
M006614,CL0012,Bronze
M006615,CL0033,Gold
M006616,CL0030,Bronze
M006617,CL0011,Gold
M006618,CL0033,Gold
M006619,CL0037,Gold
M006620,CL0015,Bronze
M006621,CL0037,Bronze
M006622,CL0015,Silver
M006623,CL0013,Bronze
M006624,CL0013,Gold
M006625,CL0033,Silver
M006626,CL0040,Gold
M006627,CL0033,Gold
M006628,CL0042,Gold
M006629,CL0033,Bronze
M006630,CL0041,Gold
M006631,CL0050,Bronze
M006632,CL0030,Gold
M006633,CL0013,Silver
M006634,CL0013,Bronze
M006635,CL0033,Silver
M006636,CL0033,Silver
M006637,CL0015,Silver
M006638,CL0043,Silver
M006639,CL0050,Bronze
M006640,CL0016,Silver
M006641,CL0016,Silver
M006642,CL0016,Bronze
M006643,CL0030,Silver
M006644,CL0043,Silver
M006645,CL0033,Gold
M006646,CL0010,Gold
M006647,CL0032,Silver
M006648,CL0012,Silver
M006649,CL0031,Silver
M006650,CL0031,Silver
M006651,CL0033,Gold
M006652,CL0033,Silver
M006653,CL0043,Bronze
M006654,CL0001,Silver
M006655,CL0040,Silver
M006656,CL0002,Gold
M006657,CL0020,Bronze
M006658,CL0043,Silver
M006659,CL0037,Bronze
M006660,CL0015,Silver
M006661,CL0032,Silver
M006662,CL0037,Silver
M006663,CL0050,Gold
M006664,CL0033,Silver
M006665,CL0003,Silver
M006666,CL0032,Silver
M006667,CL0013,Silver
M006668,CL0010,Silver
M006669,CL0033,Gold
M006670,CL0040,Gold
M006671,CL0005,Gold
M006672,CL0040,Silver
M006673,CL0037,Gold
M006674,CL0038,Silver
M006675,CL0016,Bronze
M006676,CL0030,Silver
M006677,CL0013,Silver
M006678,CL0016,Gold
M006679,CL0020,Gold
M006680,CL0020,Gold
M006681,CL0015,Silver
M006682,CL0015,Silver
M006683,CL0045,Bronze
M006684,CL0040,Bronze
M006685,CL0020,Bronze
M006686,CL0050,Bronze
M006687,CL0016,Gold
M006688,CL0031,Silver
M006689,CL0042,Silver
M006690,CL0032,Bronze
M006691,CL0016,Silver
M006692,CL0026,Silver
M006693,CL0032,Silver
M006694,CL0033,Bronze
M006695,CL0031,Silver
M006696,CL0031,Bronze
M006697,CL0016,Silver
M006698,CL0032,Gold
M006699,CL0016,Bronze
M006700,CL0043,Bronze
M006701,CL0038,Silver
M006702,CL0031,Bronze
M006703,CL0038,Silver
M006704,CL0001,Bronze
M006705,CL0020,Bronze
M006706,CL0032,Silver
M006707,CL0032,Gold
M006708,CL0038,Silver
M006709,CL0050,Bronze
M006710,CL0027,Silver
M006711,CL0023,Bronze
M006712,CL0033,Bronze
M006713,CL0019,Silver
M006714,CL0013,Gold
M006715,CL0050,Gold
M006716,CL0042,Silver
M006717,CL0050,Gold
M006718,CL0016,Silver
M006719,CL0001,Gold
M006720,CL0032,Gold
M006721,CL0050,Silver
M006722,CL0013,Bronze
M006723,CL0013,Gold
M006724,CL0010,Gold
M006725,CL0040,Silver
M006726,CL0040,Silver
M006727,CL0037,Silver
M006728,CL0010,Gold
M006729,CL0037,Gold
M006730,CL0032,Silver
M006731,CL0014,Bronze
M006732,CL0019,Bronze
M006733,CL0032,Gold
M006734,CL0020,Silver
M006735,CL0050,Gold
M006736,CL0032,Bronze
M006737,CL0027,Bronze
M006738,CL0037,Silver
M006739,CL0033,Silver
M006740,CL0001,Gold
M006741,CL0033,Bronze
M006742,CL0016,Silver
M006743,CL0027,Gold
M006744,CL0037,Gold
M006745,CL0033,Gold
M006746,CL0026,Bronze
M006747,CL0015,Silver
M006748,CL0032,Silver
M006749,CL0020,Gold
M006750,CL0046,Silver
M006751,CL0032,Gold
M006752,CL0043,Silver
M006753,CL0030,Silver
M006754,CL0043,Gold
M006755,CL0010,Bronze
M006756,CL0019,Bronze
M006757,CL0011,Silver
M006758,CL0003,Gold
M006759,CL0048,Silver
M006760,CL0037,Bronze
M006761,CL0033,Gold
M006762,CL0032,Bronze
M006763,CL0033,Gold
M006764,CL0033,Gold
M006765,CL0043,Silver
M006766,CL0033,Bronze
M006767,CL0038,Silver
M006768,CL0019,Silver
M006769,CL0050,Bronze
M006770,CL0003,Silver
M006771,CL0030,Bronze
M006772,CL0043,Gold
M006773,CL0015,Silver
M006774,CL0013,Bronze
M006775,CL0026,Silver
M006776,CL0031,Silver
M006777,CL0050,Bronze
M006778,CL0043,Bronze
M006779,CL0032,Bronze
M006780,CL0050,Silver
M006781,CL0033,Bronze
M006782,CL0043,Bronze
M006783,CL0016,Gold
M006784,CL0032,Bronze
M006785,CL0003,Silver
M006786,CL0001,Silver
M006787,CL0037,Gold
M006788,CL0013,Silver
M006789,CL0033,Bronze
M006790,CL0037,Silver
M006791,CL0003,Gold
M006792,CL0032,Bronze
M006793,CL0037,Bronze
M006794,CL0043,Silver
M006795,CL0019,Silver
M006796,CL0050,Bronze
M006797,CL0043,Silver
M006798,CL0033,Bronze
M006799,CL0030,Silver
M006800,CL0037,Gold
M006801,CL0042,Bronze
M006802,CL0020,Silver
M006803,CL0050,Silver
M006804,CL0045,Gold
M006805,CL0032,Silver
M006806,CL0037,Silver
M006807,CL0032,Silver
M006808,CL0040,Silver
M006809,CL0043,Gold
M006810,CL0002,Silver
M006811,CL0011,Silver
M006812,CL0020,Gold
M006813,CL0046,Bronze
M006814,CL0031,Silver
M006815,CL0043,Gold
M006816,CL0032,Gold
M006817,CL0019,Bronze
M006818,CL0045,Silver
M006819,CL0033,Bronze
M006820,CL0025,Silver
M006821,CL0008,Silver
M006822,CL0012,Silver
M006823,CL0013,Gold
M006824,CL0026,Bronze
M006825,CL0033,Gold
M006826,CL0020,Silver
M006827,CL0010,Bronze
M006828,CL0016,Gold
M006829,CL0031,Gold
M006830,CL0050,Gold
M006831,CL0030,Gold
M006832,CL0012,Bronze
M006833,CL0033,Bronze
M006834,CL0048,Silver
M006835,CL0040,Bronze
M006836,CL0043,Gold
M006837,CL0049,Silver
M006838,CL0033,Bronze
M006839,CL0050,Gold
M006840,CL0003,Silver
M006841,CL0043,Silver
M006842,CL0043,Gold
M006843,CL0046,Silver
M006844,CL0032,Silver
M006845,CL0040,Bronze
M006846,CL0015,Silver
M006847,CL0033,Silver
M006848,CL0024,Silver
M006849,CL0033,Bronze
M006850,CL0037,Silver
M006851,CL0021,Bronze
M006852,CL0016,Gold
M006853,CL0020,Silver
M006854,CL0036,Bronze
M006855,CL0037,Silver
M006856,CL0038,Gold
M006857,CL0013,Gold
M006858,CL0043,Gold
M006859,CL0037,Gold
M006860,CL0003,Gold
M006861,CL0020,Silver
M006862,CL0032,Silver
M006863,CL0025,Bronze
M006864,CL0013,Gold
M006865,CL0016,Gold
M006866,CL0003,Bronze
M006867,CL0012,Silver
M006868,CL0016,Bronze
M006869,CL0043,Gold
M006870,CL0032,Bronze
M006871,CL0031,Silver
M006872,CL0036,Silver
M006873,CL0032,Bronze
M006874,CL0013,Gold
M006875,CL0016,Silver
M006876,CL0016,Silver
M006877,CL0033,Bronze
M006878,CL0032,Silver
M006879,CL0030,Bronze
M006880,CL0033,Silver
M006881,CL0050,Silver
M006882,CL0020,Bronze
M006883,CL0032,Gold
M006884,CL0032,Silver
M006885,CL0037,Silver
M006886,CL0037,Gold
M006887,CL0037,Gold
M006888,CL0016,Silver
M006889,CL0032,Bronze
M006890,CL0042,Silver
M006891,CL0028,Gold
M006892,CL0050,Silver
M006893,CL0026,Silver
M006894,CL0032,Gold
M006895,CL0032,Silver
M006896,CL0031,Gold
M006897,CL0043,Gold
M006898,CL0014,Gold
M006899,CL0033,Bronze
M006900,CL0033,Gold
M006901,CL0043,Gold
M006902,CL0033,Silver
M006903,CL0050,Silver
M006904,CL0043,Bronze
M006905,CL0021,Silver
M006906,CL0043,Silver
M006907,CL0050,Gold
M006908,CL0016,Silver
M006909,CL0033,Bronze
M006910,CL0019,Silver
M006911,CL0033,Gold
M006912,CL0012,Bronze
M006913,CL0037,Bronze
M006914,CL0031,Gold
M006915,CL0033,Bronze
M006916,CL0003,Silver
M006917,CL0037,Gold
M006918,CL0032,Gold
M006919,CL0033,Bronze
M006920,CL0020,Gold
M006921,CL0013,Gold
M006922,CL0032,Gold
M006923,CL0050,Silver
M006924,CL0016,Silver
M006925,CL0037,Silver
M006926,CL0010,Silver
M006927,CL0037,Silver
M006928,CL0016,Silver
M006929,CL0032,Silver
M006930,CL0026,Silver
M006931,CL0012,Bronze
M006932,CL0020,Gold
M006933,CL0023,Gold
M006934,CL0032,Silver
M006935,CL0050,Gold
M006936,CL0032,Gold
M006937,CL0046,Silver
M006938,CL0032,Silver
M006939,CL0012,Bronze
M006940,CL0016,Gold
M006941,CL0031,Bronze
M006942,CL0020,Gold
M006943,CL0043,Silver
M006944,CL0037,Silver
M006945,CL0033,Silver
M006946,CL0032,Silver
M006947,CL0030,Gold
M006948,CL0033,Silver
M006949,CL0013,Bronze
M006950,CL0015,Gold
M006951,CL0020,Bronze
M006952,CL0015,Bronze
M006953,CL0037,Bronze
M006954,CL0003,Silver
M006955,CL0014,Gold
M006956,CL0045,Silver
M006957,CL0050,Bronze
M006958,CL0032,Silver
M006959,CL0032,Silver
M006960,CL0040,Gold
M006961,CL0005,Silver
M006962,CL0031,Silver
M006963,CL0012,Gold
M006964,CL0031,Bronze
M006965,CL0050,Gold
M006966,CL0038,Bronze
M006967,CL0050,Silver
M006968,CL0038,Bronze
M006969,CL0033,Gold
M006970,CL0040,Silver
M006971,CL0036,Gold
M006972,CL0032,Gold
M006973,CL0019,Bronze
M006974,CL0032,Bronze
M006975,CL0016,Gold
M006976,CL0032,Silver
M006977,CL0013,Gold
M006978,CL0033,Silver
M006979,CL0016,Gold
M006980,CL0019,Silver
M006981,CL0032,Silver
M006982,CL0015,Gold
M006983,CL0050,Silver
M006984,CL0032,Gold
M006985,CL0023,Bronze
M006986,CL0003,Gold
M006987,CL0043,Silver
M006988,CL0033,Bronze
M006989,CL0031,Silver
M006990,CL0016,Silver
M006991,CL0038,Gold
M006992,CL0050,Silver
M006993,CL0028,Bronze
M006994,CL0013,Gold
M006995,CL0012,Silver
M006996,CL0001,Silver
M006997,CL0038,Silver
M006998,CL0050,Silver
M006999,CL0050,Silver
M007000,CL0040,Silver
M007001,CL0014,Gold
M007002,CL0050,Gold
M007003,CL0020,Gold
M007004,CL0020,Bronze
M007005,CL0037,Bronze
M007006,CL0010,Bronze
M007007,CL0043,Gold
M007008,CL0050,Bronze
M007009,CL0040,Silver
M007010,CL0040,Gold
M007011,CL0030,Silver
M007012,CL0010,Bronze
M007013,CL0041,Bronze
M007014,CL0033,Silver
M007015,CL0045,Silver
M007016,CL0013,Silver
M007017,CL0020,Bronze
M007018,CL0025,Gold
M007019,CL0037,Gold
M007020,CL0040,Silver
M007021,CL0050,Silver
M007022,CL0019,Silver
M007023,CL0032,Bronze
M007024,CL0003,Gold
M007025,CL0016,Silver
M007026,CL0027,Bronze
M007027,CL0033,Gold
M007028,CL0032,Gold
M007029,CL0026,Bronze
M007030,CL0033,Silver
M007031,CL0043,Gold
M007032,CL0016,Bronze
M007033,CL0020,Gold
M007034,CL0037,Silver
M007035,CL0040,Silver
M007036,CL0043,Bronze
M007037,CL0016,Bronze
M007038,CL0032,Silver
M007039,CL0045,Bronze
M007040,CL0030,Silver
M007041,CL0031,Bronze
M007042,CL0050,Gold
M007043,CL0012,Bronze
M007044,CL0037,Silver
M007045,CL0043,Bronze
M007046,CL0013,Gold
M007047,CL0037,Bronze
M007048,CL0032,Bronze
M007049,CL0043,Silver
M007050,CL0045,Gold
M007051,CL0043,Bronze
M007052,CL0010,Silver
M007053,CL0040,Bronze
M007054,CL0048,Gold
M007055,CL0033,Bronze
M007056,CL0033,Bronze
M007057,CL0008,Silver
M007058,CL0043,Bronze
M007059,CL0010,Silver
M007060,CL0020,Gold
M007061,CL0048,Gold
M007062,CL0050,Bronze
M007063,CL0050,Bronze
M007064,CL0032,Bronze
M007065,CL0015,Silver
M007066,CL0032,Silver
M007067,CL0012,Silver
M007068,CL0043,Gold
M007069,CL0033,Silver
M007070,CL0031,Silver
M007071,CL0011,Silver
M007072,CL0031,Silver
M007073,CL0043,Silver
M007074,CL0037,Bronze
M007075,CL0011,Bronze
M007076,CL0014,Gold
M007077,CL0030,Gold
M007078,CL0012,Bronze
M007079,CL0050,Bronze
M007080,CL0033,Gold
M007081,CL0012,Silver
M007082,CL0040,Bronze
M007083,CL0026,Gold
M007084,CL0016,Gold
M007085,CL0033,Bronze
M007086,CL0001,Silver
M007087,CL0032,Gold
M007088,CL0043,Silver
M007089,CL0049,Silver
M007090,CL0020,Bronze
M007091,CL0033,Silver
M007092,CL0016,Gold
M007093,CL0033,Silver
M007094,CL0016,Silver
M007095,CL0033,Silver
M007096,CL0015,Silver
M007097,CL0050,Gold
M007098,CL0043,Gold
M007099,CL0020,Silver
M007100,CL0040,Gold
M007101,CL0012,Silver
M007102,CL0037,Silver
M007103,CL0019,Silver
M007104,CL0013,Bronze
M007105,CL0037,Bronze
M007106,CL0032,Silver
M007107,CL0032,Silver
M007108,CL0032,Gold
M007109,CL0010,Gold
M007110,CL0010,Gold
M007111,CL0033,Bronze
M007112,CL0033,Bronze
M007113,CL0010,Bronze
M007114,CL0027,Silver
M007115,CL0033,Bronze
M007116,CL0036,Bronze
M007117,CL0043,Bronze
